task,lane,episode,reach,target_x,target_y,distractor_x,distractor_y,close_q,d_x,d_y,d_xy,d_z,tip_rim,sel_target,steps,maxlift,slip,dPlate,holdd,holdz,bimp,bpen,pmax,pmove,refok,ikfail,rotacc,distmax,distobj,strict,termhold,lost
9,g,21,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.051,0.054,0.0743,0.041,-0.012,1,250.0,0.015,0.4233,0.4869,-1.0,-1.0,1.0,0.0,0.0002,0.0002,-1.0,0.0,0.4977,0.0089,cookies,0,0,0
9,g,22,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.045,0.056,0.0718,0.04,-0.013,1,250.0,0.0746,0.3981,0.1059,-1.0,-1.0,16.0,0.2284,0.072,0.0716,-1.0,0.0,0.4264,0.2305,ramekin,0,0,0
9,g,23,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.044,0.055,0.0704,0.038,-0.015,1,250.0,0.0174,0.3987,0.4571,-1.0,-1.0,2.0,0.0,0.0027,0.0027,-1.0,0.0,0.4967,0.0,cookies,0,0,0
9,g,25,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.045,0.057,0.0726,0.04,-0.013,1,250.0,0.0118,0.7516,0.3831,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,63.0,0.5,0.9798,ramekin,0,0,0
9,g,3,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.046,0.054,0.0709,0.036,-0.017,1,67.0,0.0765,0.1145,0.0232,0.0126,0.9113,19.0,0.2158,0.0339,0.0188,-1.0,0.0,0.5,0.0,distractor_bowl,0,1,2
9,g,4,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.049,0.054,0.0729,0.038,-0.015,1,40.0,0.0703,0.126,0.0057,0.0052,0.912,9.0,0.2079,0.0185,0.0137,29.0,0.0,0.5,0.0,distractor_bowl,0,1,0
9,g,5,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,6,-0.041,0.055,0.0686,0.025,-0.028,1,42.0,0.0846,0.1456,0.0294,0.0131,0.9117,9.0,0.2037,0.0145,0.0145,-1.0,0.0,0.5,0.0,distractor_bowl,0,1,1
9,g,6,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,6,-0.045,0.053,0.0695,0.026,-0.027,1,46.0,0.0793,0.1383,0.0689,0.0354,0.9113,11.0,0.2077,0.0241,0.0197,-1.0,0.0,0.5,0.0,ramekin,0,1,3
9,g,7,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.043,0.055,0.0698,0.037,-0.016,1,26.0,0.0736,0.1151,0.0053,0.0053,0.9117,6.0,0.0503,0.008,0.008,22.0,0.0,0.5,0.0,distractor_bowl,0,1,0
9,g,8,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.047,0.054,0.0716,0.039,-0.014,1,29.0,0.0763,0.1153,0.0163,0.0161,0.9118,7.0,0.2012,0.0064,0.0052,23.0,0.0,0.5,0.0,ramekin,0,1,0
9,g,9,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,6,-0.037,0.059,0.0696,0.025,-0.028,1,250.0,0.0079,0.2871,0.3182,-1.0,-1.0,2.0,0.1748,0.0105,0.0033,-1.0,0.0,0.5,0.0,cookies,0,0,0
9,h,1,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.048,0.05,0.0693,0.038,-0.015,1,250.0,0.0454,0.1269,0.0437,-1.0,-1.0,58.0,0.2291,0.1326,0.1124,-1.0,0.0,0.4891,0.0198,cookies,0,0,0
9,h,10,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.05,0.055,0.0743,0.036,-0.017,1,47.0,0.0777,0.1143,0.0682,0.0389,0.9118,11.0,0.2139,0.0219,0.0219,-1.0,0.0,0.472,0.0,cookies,0,1,1
9,h,11,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.048,0.051,0.07,0.04,-0.013,1,250.0,0.089,0.2721,0.3393,-1.0,-1.0,2.0,0.1747,0.0,0.0,-1.0,4.0,0.3889,0.1051,cookies,0,0,0
9,h,12,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.043,0.055,0.0698,0.04,-0.013,1,250.0,0.0749,0.1866,0.1161,-1.0,-1.0,6.0,0.2283,0.3764,0.3764,-1.0,0.0,0.5,0.0,distractor_bowl,0,0,0
9,h,13,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,6,-0.038,0.056,0.0677,0.023,-0.03,1,250.0,0.0806,0.4946,0.1481,-1.0,-1.0,5.0,0.2284,0.3411,0.3411,-1.0,0.0,0.5,0.2171,ramekin,0,0,0
9,h,14,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.046,0.056,0.0725,0.039,-0.014,1,250.0,0.0116,0.3864,0.4514,-1.0,-1.0,2.0,0.0,0.0086,0.0014,-1.0,5.0,0.5,0.0,ramekin,0,0,0
9,h,15,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.046,0.056,0.0725,0.038,-0.015,1,36.0,0.0771,0.1137,0.0068,0.0122,0.912,8.0,0.0374,0.0069,0.0049,25.0,0.0,0.4987,0.0,distractor_bowl,0,1,0
9,h,16,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.045,0.059,0.0742,0.039,-0.014,1,250.0,0.016,0.4031,0.4626,-1.0,-1.0,2.0,0.0,0.0171,0.0052,-1.0,1.0,0.4926,0.0119,cookies,0,0,0
9,h,17,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.049,0.055,0.0737,0.036,-0.017,1,250.0,0.0744,0.1778,0.4118,0.0327,0.9191,53.0,0.2286,1.4501,1.3302,-1.0,0.0,0.5,0.2838,ramekin,0,0,0
9,h,18,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.043,0.054,0.069,0.038,-0.015,1,59.0,0.07,0.1286,0.0148,0.0232,0.9122,9.0,0.0546,0.01,0.01,48.0,0.0,0.5,0.0,ramekin,0,1,0
9,h,19,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.044,0.053,0.0689,0.042,-0.011,1,30.0,0.0792,0.11,0.0107,0.0492,0.9167,10.0,0.0205,0.0134,0.0134,-1.0,0.0,0.5,0.0,cookies,0,1,1
9,h,2,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.05,0.051,0.0714,0.038,-0.015,1,250.0,0.0766,0.4927,0.1514,-1.0,-1.0,7.0,0.2283,0.2073,0.2073,-1.0,0.0,0.5,0.258,ramekin,0,0,0
9,h,20,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.048,0.051,0.07,0.04,-0.013,1,34.0,0.0848,0.1189,0.0227,0.0227,0.9122,11.0,0.0,0.0126,0.0127,-1.0,0.0,0.5,0.0,ramekin,0,1,1
9,h,21,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.042,0.055,0.0692,0.04,-0.013,1,250.0,0.0117,0.2171,0.3288,-1.0,-1.0,3.0,0.1756,0.0031,0.0031,-1.0,0.0,0.3242,0.082,cookies,0,0,0
9,h,22,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,6,-0.046,0.053,0.0702,0.024,-0.029,1,45.0,0.0812,0.1235,0.041,0.008,0.9119,8.0,0.0367,0.009,0.0084,-1.0,0.0,0.5,0.0,ramekin,0,1,1
9,h,23,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.047,0.051,0.0694,0.041,-0.012,1,71.0,0.0697,0.1873,0.0473,-1.0,-1.0,11.0,0.0435,0.021,0.0186,-1.0,0.0,0.5,0.0,ramekin,0,0,0
9,h,24,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.048,0.052,0.0708,0.037,-0.016,1,250.0,0.0317,0.2591,0.2797,-1.0,-1.0,5.0,0.1748,0.0562,0.0314,-1.0,0.0,0.5,0.0004,cookies,0,0,0
9,h,25,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.045,0.054,0.0703,0.04,-0.013,1,28.0,0.0437,0.0988,0.0348,0.0359,0.9141,8.0,0.0345,0.0146,0.014,18.0,0.0,0.5,0.0,ramekin,0,1,0
9,h,3,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.046,0.052,0.0694,0.038,-0.015,1,54.0,0.0782,0.1136,0.0169,0.0171,0.9117,12.0,0.2054,0.0185,0.0185,45.0,0.0,0.4386,0.0,ramekin,0,1,2
9,h,4,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.04,0.056,0.0688,0.039,-0.014,1,250.0,0.0743,0.3451,0.1229,-1.0,-1.0,8.0,0.2283,0.0255,0.0151,-1.0,0.0,0.5,0.0,distractor_bowl,0,0,0
9,h,5,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,6,-0.045,0.054,0.0703,0.026,-0.027,1,32.0,0.0819,0.1333,0.0095,0.0095,0.9116,9.0,0.0322,0.0092,0.0086,23.0,0.0,0.5,0.0,distractor_bowl,0,1,0
9,h,6,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,6,-0.039,0.056,0.0682,0.025,-0.028,1,106.0,0.0854,0.1662,0.0783,0.0408,0.9088,21.0,0.2284,0.1755,0.1755,-1.0,0.0,0.5,0.0,cookies,0,1,2
9,h,7,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.046,0.053,0.0702,0.037,-0.016,1,32.0,0.0877,0.1109,0.0232,0.0044,0.9119,9.0,0.0001,0.0296,0.0296,-1.0,0.0,0.5,0.0,ramekin,0,1,1
9,h,8,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.046,0.056,0.0725,0.038,-0.015,1,27.0,0.0746,0.1216,0.0217,0.0217,0.9119,7.0,0.041,0.0113,0.0099,22.0,0.0,0.5,0.0,distractor_bowl,0,1,0
9,h,9,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.05,0.053,0.0729,0.042,-0.011,1,250.0,0.0125,0.333,0.3955,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,distractor_bowl,0,0,0
