task,episode,steps,dPlate,bowlz,maxlift,peaklift,pmove,refok,refpm,holdd,holdz,retq,btilt,bzmin,bimp,bpen,pmax,bpush,slip,ltilt,ikfail,rotacc,nclose,ok,distmax,distobj,strict,strict_why,close_q,d_x,d_y,tip_rim,hold_drift,lost_n,termhold,reject_n,ok013,ok020,ok030,ok050
1,44,31.0,0.0833,0.9098,0.0949,0.0949,0.0481,-1.0,0.0076,0.0229,0.9118,-1.0,65.6,0.8978,9.0,0.0001,0.0496,0.0043,0.1073,65.6,0.0,0.4732,1.0,0.0,0.0,ramekin,0,,7,0.006,-0.018,-0.013,0.0,1,1,0,0,0,1,1
1,45,40.0,0.0934,0.9015,0.0995,0.0995,0.0095,-1.0,0.0012,0.0276,0.9118,-1.0,39.4,0.8978,12.0,0.0001,0.0163,0.002,0.0976,39.4,0.0,0.5,1.0,0.0,0.0,ramekin,0,,8,0.01,0.012,-0.023,0.0,1,1,0,0,0,1,1
1,46,112.0,0.0212,0.9092,0.1022,0.1022,0.1306,-1.0,0.1274,0.0372,0.9093,-1.0,45.4,0.8978,23.0,0.0066,0.1306,0.0016,0.0972,45.4,0.0,0.5,1.0,0.0,0.0,ramekin,0,,8,0.015,-0.016,-0.022,0.011,1,1,1,0,0,0,1
1,47,51.0,0.0819,0.9047,0.0946,0.0946,0.0227,-1.0,0.0176,0.0388,0.9118,-1.0,45.6,0.8978,8.0,0.0002,0.0227,0.0098,0.1028,45.6,0.0,0.5,1.0,0.0,0.013,ramekin,0,,9,0.009,-0.021,-0.019,0.0008,2,1,1,0,0,0,1
1,48,40.0,0.0192,0.9264,0.0924,0.0924,0.0066,-1.0,0.0057,0.0131,0.912,-1.0,39.6,0.8978,9.0,0.0,0.0072,0.0431,0.1187,39.6,0.0,0.4071,1.0,0.0,0.0,ramekin,0,,16,0.029,-0.002,-0.022,0.0,1,1,0,0,1,1,1
1,49,36.0,0.0367,0.9118,0.1118,0.1118,0.0679,-1.0,0.0462,0.0125,0.9112,-1.0,34.3,0.8978,6.0,0.0011,0.0689,0.0241,0.0648,34.3,0.0,0.5,1.0,0.0,0.0152,ramekin,0,,10,-0.008,0.024,-0.015,0.0051,1,1,1,1,1,1,1
1,5,72.0,0.0121,0.9128,0.1389,0.1389,0.02,-1.0,0.0247,0.0232,0.9118,-1.0,54.9,0.8978,8.0,0.0001,0.025,0.0824,0.0952,54.9,0.0,0.5,1.0,0.0,0.0525,ramekin,0,,45,0.033,0.022,-0.031,0.0,1,1,0,0,0,1,1
1,50,43.0,0.0562,0.912,0.0913,0.0913,0.0317,-1.0,0.0203,0.0477,0.9064,-1.0,47.6,0.8978,5.0,0.0068,0.0317,0.0092,0.077,47.6,0.0,0.5,1.0,0.0,0.0254,ramekin,0,,7,-0.007,-0.034,-0.015,0.0035,1,1,0,0,0,0,1
1,6,29.0,0.0881,0.9432,0.0926,0.0926,0.0233,-1.0,0.0089,0.01,0.912,-1.0,60.1,0.8978,4.0,0.0004,0.0233,0.0,0.0867,60.1,0.0,0.5,1.0,0.0,0.0,cookies,0,,7,0.005,-0.017,-0.017,0.0,1,1,0,1,1,1,1
1,7,38.0,0.0655,0.9051,0.0952,0.0952,0.0173,-1.0,0.0082,0.0384,0.9133,-1.0,42.9,0.8978,9.0,0.0061,0.0219,0.0,0.0888,42.9,0.0,0.5,1.0,0.0,0.0002,ramekin,0,,7,0.001,-0.025,-0.013,0.0009,2,1,0,0,0,0,1
1,8,38.0,0.0717,0.9062,0.0726,0.0726,0.0285,-1.0,0.0058,0.0209,0.912,-1.0,54.5,0.8978,8.0,0.0,0.0285,0.0115,0.1773,54.5,0.0,0.5,1.0,0.0,0.0,ramekin,0,,9,0.015,0.015,-0.023,0.0,1,1,0,0,0,1,1
1,9,20.0,0.0182,0.912,0.0936,0.0936,0.0078,16.0,0.0078,0.0182,0.912,19.0,39.2,0.8978,3.0,0.0,0.0078,0.0,0.0827,39.2,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0078,7,0.004,-0.017,-0.015,0.0,0,1,0,0,1,1,1
2,1,27.0,0.0536,0.9143,0.0929,0.0929,0.0084,-1.0,0.0042,0.0386,0.9129,-1.0,21.0,0.8979,2.0,0.0,0.0084,0.0022,0.0742,21.0,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,,6,-0.007,0.017,-0.017,0.0019,1,1,0,0,0,0,1
2,10,150.0,0.0661,0.9205,0.121,0.121,0.1147,-1.0,-1.0,-1.0,-1.0,-1.0,37.4,0.8979,15.0,0.0,0.1148,0.0071,0.0753,37.4,0.0,0.5,1.0,0.0,0.0154,cookies,0,,6,-0.012,0.02,-0.02,,0,0,0,0,0,0,0
2,11,27.0,0.0586,0.9135,0.1227,0.1227,0.0132,-1.0,0.0064,0.0447,0.9139,-1.0,17.6,0.8979,3.0,0.0,0.0132,0.0042,0.0727,17.6,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.012,0.02,-0.026,0.0029,1,1,0,0,0,0,1
2,12,28.0,0.0665,0.9104,0.1364,0.1364,0.0428,-1.0,0.034,0.0468,0.9123,-1.0,37.6,0.8979,4.0,0.0004,0.0428,0.0048,0.0996,37.6,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.006,0.019,-0.015,0.0042,1,1,0,0,0,0,1
2,13,150.0,0.1449,0.9244,0.1114,0.1114,0.0933,-1.0,-1.0,-1.0,-1.0,-1.0,37.8,0.8979,20.0,0.0015,0.0933,0.0033,0.0824,37.8,0.0,0.5,1.0,0.0,0.0068,cookies,0,,6,-0.006,0.023,-0.013,,0,0,0,0,0,0,0
2,14,26.0,0.0452,0.9142,0.1158,0.1158,0.0209,15.0,0.0149,0.0434,0.9138,-1.0,21.5,0.8979,4.0,0.0006,0.0149,0.001,0.0722,18.2,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,pmax=0.0149,6,-0.014,0.016,-0.026,0.0043,0,1,0,0,0,0,1
2,15,28.0,0.0598,0.914,0.1229,0.1229,0.0299,-1.0,0.0229,0.0444,0.9146,-1.0,33.7,0.8979,3.0,0.0005,0.03,0.004,0.0828,33.7,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.009,0.021,-0.015,0.0023,1,1,0,0,0,0,1
2,16,29.0,0.0704,0.9109,0.1149,0.1149,0.0301,-1.0,0.0206,0.0449,0.9132,-1.0,18.8,0.8979,5.0,0.0009,0.0301,0.003,0.0667,18.8,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.012,0.017,-0.025,0.0038,1,1,0,0,0,0,1
2,17,73.0,0.0445,0.9142,0.133,0.133,0.0049,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,0.8979,2.0,0.0011,0.005,0.0024,0.139,31.0,0.0,0.5,1.0,1.0,0.0,distractor_bowl,0,,6,-0.012,0.016,-0.026,,0,0,0,0,0,0,0
2,18,150.0,0.152,0.9145,0.1306,0.1306,0.1447,-1.0,-1.0,-1.0,-1.0,-1.0,28.9,0.8979,13.0,0.0012,0.1447,0.002,0.0849,28.9,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.01,0.015,-0.015,,0,0,0,0,0,0,0
2,19,28.0,0.0627,0.9127,0.1131,0.1131,0.0175,-1.0,0.0129,0.0383,0.9141,-1.0,17.5,0.8979,3.0,0.0004,0.0175,0.0171,0.0795,17.5,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,,6,-0.008,0.032,-0.012,0.0013,1,1,0,0,0,0,1
2,2,29.0,0.036,0.9113,0.1391,0.1391,0.0012,18.0,0.0014,0.0387,0.9113,-1.0,31.7,0.8979,4.0,0.001,0.0015,0.007,0.0863,31.7,0.0,0.5,1.0,0.0,0.0,ramekin,1,,6,-0.012,0.019,-0.024,0.0,0,1,0,0,0,0,1
2,20,40.0,0.0592,0.9119,0.1158,0.1158,0.0211,-1.0,0.0189,0.0492,0.9139,-1.0,17.7,0.8978,4.0,0.0013,0.0211,0.0094,0.0825,16.0,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.003,0.023,-0.014,0.0013,2,1,0,0,0,0,1
2,21,150.0,0.1347,0.9118,0.1331,0.1331,0.1302,-1.0,-1.0,-1.0,-1.0,-1.0,33.4,0.8979,10.0,0.0,0.1303,0.0034,0.0861,33.4,0.0,0.5,1.0,0.0,0.0233,cookies,0,,6,-0.011,0.019,-0.022,,0,0,0,0,0,0,0
2,22,150.0,0.0501,0.9019,0.1257,0.1257,0.1312,-1.0,-1.0,-1.0,-1.0,-1.0,32.3,0.8979,10.0,0.0138,0.132,0.0033,0.0692,18.1,6.0,0.5,1.0,0.0,0.0,cookies,0,,6,-0.014,0.017,-0.018,,0,0,0,0,0,0,0
2,23,150.0,0.1222,0.9115,0.1303,0.1303,0.0853,-1.0,-1.0,-1.0,-1.0,-1.0,36.6,0.8979,14.0,0.0,0.1426,0.002,0.0932,36.6,0.0,0.5,1.0,0.0,0.0253,cookies,0,,6,-0.009,0.016,-0.017,,0,0,0,0,0,0,0
2,24,31.0,0.0637,0.9136,0.1317,0.1317,0.014,-1.0,0.0053,0.0484,0.9121,-1.0,30.5,0.8979,7.0,0.0,0.0141,0.0027,0.0908,30.5,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,,6,-0.012,0.016,-0.023,0.0003,2,1,0,0,0,0,1
2,25,28.0,0.0578,0.9115,0.1211,0.1211,0.0233,-1.0,0.0209,0.0356,0.9137,-1.0,26.7,0.8979,3.0,0.0012,0.0233,0.0023,0.0714,26.7,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,,6,-0.007,0.016,-0.016,0.0022,1,1,0,0,0,0,1
2,26,28.0,0.0734,0.9118,0.1273,0.1273,0.0135,-1.0,0.0063,0.047,0.9131,-1.0,20.3,0.8979,3.0,0.0,0.0135,0.0031,0.0803,20.3,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,,6,-0.006,0.018,-0.013,0.0007,1,1,0,0,0,0,1
2,27,28.0,0.0818,0.9176,0.1224,0.1224,0.0161,-1.0,0.0038,0.0378,0.9163,-1.0,32.4,0.8979,6.0,0.0006,0.0161,0.005,0.1125,32.4,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,,6,-0.01,0.017,-0.024,0.0002,2,1,0,0,0,0,1
2,28,26.0,0.0957,0.913,0.131,0.131,0.0379,-1.0,0.0018,0.03,0.9158,-1.0,33.0,0.8978,4.0,0.0,0.0379,0.0054,0.0929,31.9,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.005,0.018,-0.016,0.0003,1,1,0,0,0,0,1
2,29,26.0,0.0507,0.9152,0.125,0.125,0.0121,-1.0,0.0058,0.0458,0.9145,-1.0,20.0,0.8979,3.0,0.0,0.0121,0.0038,0.0762,20.0,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,,6,-0.018,0.018,-0.03,0.0037,1,1,0,0,0,0,1
2,3,150.0,0.0927,0.9116,0.1379,0.1379,0.0722,-1.0,-1.0,-1.0,-1.0,-1.0,37.5,0.8979,13.0,0.0011,0.0758,0.0011,0.0805,37.5,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,,6,-0.01,0.017,-0.015,,0,0,0,0,0,0,0
2,30,150.0,0.103,0.9126,0.1368,0.1368,0.0927,-1.0,-1.0,-1.0,-1.0,-1.0,36.3,0.8979,19.0,0.0,0.0927,0.0097,0.1051,36.3,0.0,0.5,1.0,0.0,0.0021,cookies,0,,6,-0.022,0.025,-0.031,,0,0,0,0,0,0,0
2,31,30.0,0.0692,0.9133,0.1085,0.1085,0.0206,-1.0,0.0169,0.0421,0.9143,-1.0,20.3,0.8979,4.0,0.0006,0.0206,0.0037,0.0704,19.1,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,,6,-0.005,0.02,-0.013,0.0015,1,1,0,0,0,0,1
2,32,30.0,0.0773,0.909,0.1292,0.1292,0.01,-1.0,0.0035,0.0481,0.9128,-1.0,35.2,0.8979,5.0,0.0011,0.0137,0.0043,0.0814,35.2,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.009,0.018,-0.02,0.0016,1,1,0,0,0,0,1
2,33,150.0,0.112,0.8979,0.1271,0.1271,0.0033,-1.0,-1.0,-1.0,-1.0,-1.0,29.3,0.8979,4.0,0.0,0.0058,0.0052,0.1301,29.3,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.021,0.018,-0.031,,0,0,0,0,0,0,0
2,34,30.0,0.0719,0.9136,0.122,0.122,0.022,-1.0,0.0132,0.045,0.9132,-1.0,20.3,0.8979,4.0,0.0011,0.022,0.0036,0.0751,20.3,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,,6,-0.01,0.018,-0.024,0.0009,1,1,0,0,0,0,1
2,35,31.0,0.0643,0.9114,0.1222,0.1222,0.0487,-1.0,0.0323,0.0464,0.9111,-1.0,28.0,0.8978,4.0,0.001,0.0491,0.015,0.0704,28.0,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.009,0.031,-0.011,0.0005,1,1,0,0,0,0,1
2,36,88.0,0.0145,0.9032,0.1417,0.1417,0.2028,-1.0,0.2028,0.046,0.9124,-1.0,46.1,0.8979,18.0,0.0139,0.2034,0.0068,0.1,46.1,0.0,0.3236,1.0,0.0,0.0,distractor_bowl,0,,6,-0.011,0.019,-0.022,0.0013,1,1,0,0,0,0,1
2,37,150.0,0.152,0.9148,0.1259,0.1259,0.1389,-1.0,-1.0,-1.0,-1.0,-1.0,22.2,0.8979,9.0,0.0,0.1389,0.0026,0.0715,22.2,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,,6,-0.009,0.016,-0.023,,0,0,0,0,0,0,0
2,38,34.0,0.0843,0.9114,0.1215,0.1215,0.0245,-1.0,0.0099,0.0482,0.9138,-1.0,18.2,0.8979,5.0,0.0011,0.0245,0.0017,0.0704,18.2,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,,6,-0.011,0.016,-0.02,0.0026,2,1,0,0,0,0,1
2,39,150.0,0.115,0.9118,0.1181,0.1181,0.109,-1.0,-1.0,-1.0,-1.0,-1.0,33.1,0.8979,18.0,0.0005,0.109,0.0018,0.0746,33.1,0.0,0.5,1.0,0.0,0.0243,cookies,0,,6,-0.017,0.017,-0.027,,0,0,0,0,0,0,0
2,4,26.0,0.0561,0.9123,0.1311,0.1311,0.0103,-1.0,0.0074,0.043,0.9141,-1.0,29.4,0.8979,4.0,0.0,0.0103,0.0039,0.0788,29.4,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,,6,-0.01,0.017,-0.024,0.0012,1,1,0,0,0,0,1
2,40,150.0,0.1842,0.9047,0.1323,0.1323,0.2209,-1.0,-1.0,-1.0,-1.0,-1.0,35.0,0.8979,30.0,0.0119,0.2209,0.0187,0.0872,35.0,0.0,0.5,1.0,0.0,0.0184,ramekin,0,,6,-0.006,0.03,-0.034,,0,0,0,0,0,0,0
2,41,26.0,0.0273,0.9115,0.1362,0.1362,0.0219,15.0,0.0207,0.0282,0.9148,-1.0,28.5,0.8979,4.0,0.0004,0.0207,0.0003,0.0909,28.5,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,pmax=0.0207,6,-0.015,0.018,-0.026,0.0034,0,1,0,0,0,1,1
2,42,150.0,0.1101,0.9153,0.1337,0.1337,0.0757,-1.0,-1.0,-1.0,-1.0,-1.0,30.8,0.8979,11.0,0.0009,0.0757,0.0073,0.0931,30.8,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,,6,-0.011,0.021,-0.026,,0,0,0,0,0,0,0
2,43,34.0,0.0545,0.9126,0.095,0.095,0.0109,-1.0,0.0104,0.0477,0.9129,-1.0,18.7,0.8979,2.0,0.0011,0.0109,0.0024,0.0662,18.7,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,,6,-0.009,0.019,-0.015,0.0012,2,1,0,0,0,0,1
2,44,150.0,0.1593,0.9129,0.1346,0.1346,0.1354,-1.0,-1.0,-1.0,-1.0,-1.0,33.3,0.8979,10.0,0.0,0.1354,0.0079,0.0834,33.3,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.012,0.021,-0.015,,0,0,0,0,0,0,0
2,45,25.0,0.0426,0.9118,0.1302,0.1302,0.0076,14.0,0.0022,0.0383,0.9137,-1.0,22.0,0.8979,4.0,0.0001,0.0076,0.0035,0.0812,20.3,0.0,0.5,1.0,0.0,0.0,distractor_bowl,1,,6,-0.018,0.019,-0.033,0.0027,0,1,0,0,0,0,1
2,46,31.0,0.0613,0.9128,0.1033,0.1033,0.0181,-1.0,0.0159,0.044,0.9143,-1.0,21.0,0.8979,3.0,0.0001,0.0181,0.0007,0.0802,21.0,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.015,0.018,-0.025,0.0015,1,1,0,0,0,0,1
2,47,27.0,0.0673,0.9129,0.1249,0.1249,0.0098,-1.0,0.0046,0.0487,0.9149,-1.0,21.9,0.8979,4.0,0.0,0.0098,0.0021,0.073,21.9,0.0,0.5,1.0,0.0,0.0,cookies,0,,6,-0.016,0.015,-0.027,0.0024,1,1,0,0,0,0,1
2,48,31.0,0.043,0.9156,0.1196,0.1196,0.0303,20.0,0.0289,0.0248,0.9124,-1.0,24.7,0.8979,3.0,0.0027,0.0289,0.0058,0.0774,13.6,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,pmax=0.0289,6,-0.012,0.019,-0.015,0.0011,0,1,0,0,0,1,1
2,49,29.0,0.0784,0.9173,0.1206,0.1206,0.0462,-1.0,0.0136,0.043,0.9147,-1.0,19.6,0.8978,3.0,0.0,0.0462,0.0114,0.0783,19.6,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,,6,-0.004,0.024,-0.014,0.0029,1,1,0,0,0,0,1
2,5,28.0,0.0828,0.9093,0.1339,0.1339,0.0155,-1.0,0.0018,0.0479,0.9127,-1.0,31.4,0.8979,6.0,0.0,0.0155,0.0012,0.0864,31.4,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.016,0.016,-0.027,0.0003,1,1,0,0,0,0,1
2,50,27.0,0.0686,0.9129,0.1328,0.1328,0.0175,-1.0,0.0058,0.0454,0.9155,-1.0,22.4,0.8979,4.0,0.0,0.0175,0.0028,0.0713,22.4,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.01,0.016,-0.024,0.002,1,1,0,0,0,0,1
2,6,30.0,0.0514,0.9138,0.1145,0.1145,0.0149,-1.0,0.0149,0.0505,0.9143,-1.0,16.5,0.8979,3.0,0.0009,0.015,0.0022,0.0799,15.8,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.004,0.016,-0.016,0.0026,1,1,1,0,0,0,0
2,7,46.0,0.0956,0.9103,0.1077,0.1077,0.0676,-1.0,0.0587,0.0467,0.9111,-1.0,29.4,0.8979,7.0,0.0039,0.0676,0.0087,0.0686,19.7,0.0,0.5,1.0,0.0,0.0109,cookies,0,,6,-0.006,0.023,-0.015,0.0014,2,1,0,0,0,0,1
2,8,25.0,0.0521,0.9139,0.1286,0.1286,0.0171,-1.0,0.0046,0.0488,0.9149,-1.0,20.1,0.8979,5.0,0.0006,0.0171,0.0011,0.0722,20.1,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.011,0.017,-0.025,0.0006,1,1,0,0,0,0,1
2,9,33.0,0.0367,0.9115,0.1341,0.1341,0.0195,-1.0,0.0026,0.0496,0.9116,-1.0,37.7,0.8979,9.0,0.0008,0.0195,0.0045,0.0994,37.7,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.015,0.019,-0.028,0.0004,1,1,1,0,0,0,1
3,1,25.0,0.0721,0.9253,0.0567,0.0567,0.0226,-1.0,0.0213,0.0261,0.9119,-1.0,63.3,0.911,6.0,0.0086,0.025,0.0197,0.1041,46.9,0.0,0.5,1.0,0.0,0.0035,cookies,0,,7,-0.045,0.044,-0.076,0.0,1,1,0,0,0,1,1
3,10,27.0,0.0519,0.9113,0.0565,0.0565,0.0258,-1.0,0.0308,0.0281,0.9118,-1.0,62.3,0.9113,7.0,0.0006,0.0319,0.0228,0.1,20.4,0.0,0.5,1.0,0.0,0.0048,cookies,0,,7,-0.044,0.046,-0.076,0.0,1,1,0,0,0,1,1
3,11,150.0,0.189,0.9001,0.0322,0.0322,0.5637,-1.0,-1.0,-1.0,-1.0,-1.0,63.1,0.8979,6.0,0.0217,0.5638,0.0163,0.2688,33.9,0.0,0.5,1.0,0.0,0.1559,ramekin,0,,7,-0.05,0.039,-0.075,,0,0,0,0,0,0,0
3,12,30.0,0.0422,0.9116,0.0748,0.0748,0.0279,19.0,0.0096,0.0355,0.9114,-1.0,26.2,0.9108,6.0,0.0011,0.0165,0.0004,0.0778,14.7,0.0,0.5,1.0,0.0,0.0001,cookies,0,pmax=0.0165,6,-0.034,0.019,-0.017,0.0019,0,1,0,0,0,0,1
3,13,150.0,0.141,0.9118,0.0835,0.0835,0.1408,-1.0,-1.0,-1.0,-1.0,-1.0,25.3,0.9104,34.0,0.0091,0.1553,0.0017,0.0767,16.4,0.0,0.5,1.0,0.0,0.0013,cookies,0,,6,-0.038,0.023,-0.019,,0,0,0,0,0,0,0
3,14,27.0,0.0501,0.9209,0.0626,0.0626,0.0233,-1.0,0.0197,0.0188,0.912,-1.0,64.9,0.912,7.0,0.0028,0.0233,0.02,0.1095,49.7,0.0,0.5,1.0,0.0,0.0028,cookies,0,,7,-0.044,0.047,-0.076,0.0,1,1,0,0,1,1,1
3,15,34.0,0.0285,0.9121,0.0708,0.0708,0.0124,-1.0,0.0154,0.0216,0.9121,-1.0,52.2,0.9119,5.0,0.0,0.0224,0.0014,0.0774,52.2,0.0,0.2825,1.0,0.0,0.0038,cookies,0,,6,-0.037,0.024,-0.015,0.0,2,1,0,0,0,1,1
3,16,29.0,0.0473,0.914,0.0596,0.0596,0.0094,-1.0,0.0059,0.0261,0.9115,-1.0,61.7,0.9108,5.0,0.0068,0.0186,0.0278,0.1285,53.7,0.0,0.5,1.0,0.0,0.0005,cookies,0,,7,-0.043,0.048,-0.074,0.0,1,1,0,0,0,1,1
3,17,19.0,0.0107,0.9118,0.0668,0.0668,0.0044,13.0,0.0044,0.0063,0.9119,18.0,23.1,0.9118,3.0,0.0001,0.0044,0.0016,0.0796,4.6,0.0,0.5,1.0,0.0,0.0001,cookies,1,,6,-0.035,0.022,-0.018,0.0,0,1,0,1,1,1,1
3,18,25.0,0.0997,0.9051,0.0821,0.0821,0.0202,-1.0,0.0158,0.0052,0.913,-1.0,50.4,0.9051,7.0,0.0144,0.0202,0.0219,0.1543,27.4,0.0,0.4953,1.0,0.0,0.0017,cookies,0,,7,-0.041,0.042,-0.068,0.0,1,1,1,1,1,1,1
3,19,150.0,0.0584,0.9073,0.0563,0.0563,0.0836,-1.0,-1.0,-1.0,-1.0,-1.0,63.4,0.9021,42.0,0.017,0.087,0.0194,0.1194,49.9,0.0,0.5,1.0,0.0,0.0002,cookies,0,,7,-0.048,0.045,-0.074,,0,0,0,0,0,0,0
3,2,27.0,0.1415,0.9094,0.0749,0.0749,0.0169,-1.0,0.0344,0.0273,0.912,-1.0,57.7,0.9094,5.0,0.0102,0.0344,0.0123,0.1631,16.6,0.0,0.3998,1.0,0.0,0.0021,cookies,0,,7,-0.046,0.035,-0.07,0.0,1,1,0,0,0,1,1
3,20,26.0,0.068,0.9138,0.0785,0.0785,0.0199,-1.0,0.0149,0.0229,0.9181,-1.0,75.8,0.9119,5.0,0.0057,0.0276,0.0234,0.1043,35.0,0.0,0.5,1.0,0.0,0.0004,cookies,0,,7,-0.045,0.045,-0.069,0.0,1,1,1,0,0,1,1
3,21,150.0,0.1651,0.9196,0.0288,0.0288,0.1539,-1.0,-1.0,-1.0,-1.0,-1.0,63.2,0.9195,2.0,0.0,0.1539,0.0198,0.2802,0.0,0.0,0.5,1.0,0.0,0.1098,ramekin,0,,7,-0.045,0.042,-0.075,,0,0,0,0,0,0,0
3,22,150.0,0.2177,0.9153,0.0264,0.0264,0.0313,-1.0,-1.0,-1.0,-1.0,-1.0,66.4,0.9153,3.0,0.0042,0.0313,0.0155,0.2972,0.0,0.0,0.5,1.0,0.0,0.0062,cookies,0,,7,-0.048,0.038,-0.074,,0,0,0,0,0,0,0
3,23,39.0,0.0582,0.917,0.0755,0.0755,0.0251,-1.0,0.017,0.0468,0.9112,-1.0,60.3,0.9109,6.0,0.0087,0.0315,0.0124,0.0961,52.1,0.0,0.5,1.0,0.0,0.0009,cookies,0,,7,-0.044,0.038,-0.07,0.0,2,1,0,0,0,0,1
3,24,32.0,0.0422,0.9117,0.062,0.062,0.0392,-1.0,0.0286,0.0436,0.9106,-1.0,59.5,0.9106,12.0,0.0013,0.0392,0.0217,0.1051,5.8,0.0,0.5,1.0,0.0,0.0042,cookies,0,,7,-0.045,0.045,-0.074,0.0001,1,1,0,0,0,0,1
3,25,40.0,0.0345,0.9249,0.0599,0.0599,0.0209,-1.0,0.021,0.0189,0.9122,-1.0,59.3,0.912,8.0,0.0,0.0217,0.0116,0.1191,16.5,0.0,0.3106,1.0,0.0,0.0033,cookies,0,,7,-0.045,0.041,-0.073,0.0,3,1,0,0,1,1,1
3,26,26.0,0.0424,0.9227,0.0725,0.0725,0.0147,-1.0,0.0183,0.0089,0.9119,-1.0,65.2,0.9118,6.0,0.0002,0.0183,0.0199,0.1031,52.4,0.0,0.5,1.0,0.0,0.0019,cookies,0,,7,-0.044,0.045,-0.076,0.0,1,1,0,1,1,1,1
3,27,69.0,0.0283,0.9118,0.0569,0.0569,0.064,61.0,0.0631,0.0341,0.9118,68.0,64.0,0.9086,15.0,0.0109,0.0792,0.0208,0.1284,49.8,0.0,0.5,1.0,0.0,0.0073,cookies,0,dist=0.0073(cookies,7,-0.044,0.047,-0.076,0.0054,0,1,1,0,0,0,1
3,28,29.0,0.0307,0.9137,0.0722,0.0722,0.0272,-1.0,0.0283,0.0377,0.9115,-1.0,57.6,0.9106,6.0,0.006,0.0283,0.012,0.0956,13.4,0.0,0.5,1.0,0.0,0.0025,cookies,0,,7,-0.045,0.036,-0.07,0.0,1,1,0,0,0,0,1
3,29,41.0,0.037,0.9111,0.0726,0.0726,0.004,30.0,0.0051,0.0315,0.9116,-1.0,61.2,0.9069,9.0,0.0123,0.023,0.0244,0.095,30.9,0.0,0.5,1.0,0.0,0.0009,cookies,0,"pmax=0.0230,bpen=0.0123",7,-0.044,0.047,-0.074,0.0006,0,1,0,0,0,0,1
3,3,37.0,0.0474,0.9111,0.0665,0.0665,0.0173,26.0,0.0205,0.0372,0.9112,-1.0,57.8,0.9108,9.0,0.0011,0.0411,0.0134,0.098,14.0,0.0,0.5,1.0,0.0,0.0055,cookies,0,dist=0.0055(cookies,7,-0.045,0.036,-0.07,0.0016,0,1,0,0,0,0,1
3,30,30.0,0.0356,0.9118,0.0699,0.0699,0.0173,19.0,0.0416,0.0347,0.9105,-1.0,26.4,0.9105,4.0,0.0014,0.0449,0.0021,0.0913,13.5,0.0,0.5,1.0,0.0,0.0004,cookies,0,pmax=0.0449,6,-0.041,0.023,-0.016,0.0,0,1,0,0,0,0,1
3,31,25.0,0.0173,0.9122,0.055,0.055,0.0032,16.0,0.0032,0.0176,0.9117,-1.0,64.2,0.9117,3.0,0.0002,0.0032,0.0205,0.1253,52.1,0.0,0.5,1.0,1.0,0.0044,cookies,1,,7,-0.043,0.045,-0.076,0.0,0,1,0,0,1,1,1
3,32,37.0,0.0468,0.9129,0.0699,0.0699,0.0241,-1.0,0.0274,0.0456,0.913,-1.0,62.5,0.9107,6.0,0.0046,0.0315,0.0277,0.0929,26.3,0.0,0.5,1.0,0.0,0.0008,cookies,0,,7,-0.042,0.049,-0.074,0.0012,1,1,0,0,0,0,1
